date,comparison_name,rolling_window_days,rolling_correlation
2022-12-29,D40_Q70_pair,63,
2022-12-30,D40_Q70_pair,63,
2023-01-03,D40_Q70_pair,63,
2023-01-04,D40_Q70_pair,63,0.9515567988534279
2023-01-05,D40_Q70_pair,63,0.952460095376062
2023-01-06,D40_Q70_pair,63,0.9503256347494535
2023-01-09,D40_Q70_pair,63,0.9502132320208475
2023-01-10,D40_Q70_pair,63,0.9563788986969117
2023-01-11,D40_Q70_pair,63,0.9555865606934456
2023-01-12,D40_Q70_pair,63,0.9527744595970477
2023-01-13,D40_Q70_pair,63,0.9531339176135741
2023-01-16,D40_Q70_pair,63,0.9317392434611798
2023-01-17,D40_Q70_pair,63,0.9312234112894295
2023-01-18,D40_Q70_pair,63,0.9311367912249006
2023-01-19,D40_Q70_pair,63,0.9304484328188088
2023-01-20,D40_Q70_pair,63,0.9193510221356757
2023-01-30,D40_Q70_pair,63,0.9177987291484976
2023-01-31,D40_Q70_pair,63,0.9218773880025353
2023-02-01,D40_Q70_pair,63,0.9202912477208846
2023-02-02,D40_Q70_pair,63,0.9130140922381691
2023-02-03,D40_Q70_pair,63,0.9113225216368473
2023-02-06,D40_Q70_pair,63,0.8830609483888621
2023-02-07,D40_Q70_pair,63,0.8821011262084794
2023-02-08,D40_Q70_pair,63,0.8800906376762058
2023-02-09,D40_Q70_pair,63,0.8603630841136365
2023-02-10,D40_Q70_pair,63,0.8622639290176785
2023-02-13,D40_Q70_pair,63,0.8625331219459806
2023-02-14,D40_Q70_pair,63,0.8615115258726113
2023-02-15,D40_Q70_pair,63,0.8687491591825919
2023-02-16,D40_Q70_pair,63,0.8530279144131846
2023-02-17,D40_Q70_pair,63,0.8584058017416544
2023-02-20,D40_Q70_pair,63,0.8864420418040102
2023-02-21,D40_Q70_pair,63,0.8855258727335964
2023-02-22,D40_Q70_pair,63,0.8902292859157849
2023-02-23,D40_Q70_pair,63,0.8902414110474153
2023-02-24,D40_Q70_pair,63,0.8916010170452564
2023-02-27,D40_Q70_pair,63,0.8912080321388786
2023-02-28,D40_Q70_pair,63,0.8914793503483899
2023-03-01,D40_Q70_pair,63,0.892490817041872
2023-03-02,D40_Q70_pair,63,0.8930340343026155
2023-03-03,D40_Q70_pair,63,0.8902122952762241
2023-03-06,D40_Q70_pair,63,0.8724553418874418
2023-03-07,D40_Q70_pair,63,0.8771162725444818
2023-03-08,D40_Q70_pair,63,0.9106742331505241
2023-03-09,D40_Q70_pair,63,0.9083119890811545
2023-03-10,D40_Q70_pair,63,0.9096105644496599
2023-03-13,D40_Q70_pair,63,0.9131660261391973
2023-03-14,D40_Q70_pair,63,0.9151605781280304
2023-03-15,D40_Q70_pair,63,0.915127507756938
2023-03-16,D40_Q70_pair,63,0.9163084264806881
2023-03-17,D40_Q70_pair,63,0.9158709230420137
2023-03-20,D40_Q70_pair,63,0.917371562830812
2023-03-21,D40_Q70_pair,63,0.9205010293851154
2023-03-22,D40_Q70_pair,63,0.9215384893379021
2023-03-23,D40_Q70_pair,63,0.9217513080538271
2023-03-24,D40_Q70_pair,63,0.9199474416049699
2023-03-27,D40_Q70_pair,63,0.9182182481927921
2023-03-28,D40_Q70_pair,63,0.9180618311609747
2023-03-29,D40_Q70_pair,63,0.919140535175311
2023-03-30,D40_Q70_pair,63,0.9211164809138153
2023-03-31,D40_Q70_pair,63,0.9227740981438421
2023-04-03,D40_Q70_pair,63,0.9184781288659501
2023-04-04,D40_Q70_pair,63,0.9199391733768792
2023-04-06,D40_Q70_pair,63,0.9200443664539493
2023-04-07,D40_Q70_pair,63,0.9203058039599266
2023-04-10,D40_Q70_pair,63,0.9192575990322045
2023-04-11,D40_Q70_pair,63,0.9194800492297327
2023-04-12,D40_Q70_pair,63,0.9138355785587614
2023-04-13,D40_Q70_pair,63,0.9080831279213009
2023-04-14,D40_Q70_pair,63,0.9085473825155181
2023-04-17,D40_Q70_pair,63,0.9114406310593058
2023-04-18,D40_Q70_pair,63,0.9118178940206394
2023-04-19,D40_Q70_pair,63,0.9121575587760598
2023-04-20,D40_Q70_pair,63,0.9106344279394171
2023-04-21,D40_Q70_pair,63,0.9546171683323957
2023-04-24,D40_Q70_pair,63,0.9563019012675387
2023-04-25,D40_Q70_pair,63,0.9527517984779952
2023-04-26,D40_Q70_pair,63,0.9524219911104176
2023-04-27,D40_Q70_pair,63,0.9525806042558567
2023-04-28,D40_Q70_pair,63,0.9543827781307999
2023-05-04,D40_Q70_pair,63,0.952292408003909
2023-05-05,D40_Q70_pair,63,0.9526785444874049
2023-05-08,D40_Q70_pair,63,0.9534091499103187
2023-05-09,D40_Q70_pair,63,0.9538455353303068
2023-05-10,D40_Q70_pair,63,0.9525095907163494
2023-05-11,D40_Q70_pair,63,0.9523635361327247
2023-05-12,D40_Q70_pair,63,0.9534178422658204
2023-05-15,D40_Q70_pair,63,0.9545454343806549
2023-05-16,D40_Q70_pair,63,0.9540541038652699
2023-05-17,D40_Q70_pair,63,0.9538919855562319
2023-05-18,D40_Q70_pair,63,0.9540543143362917
2023-05-19,D40_Q70_pair,63,0.9543804913211075
2023-05-22,D40_Q70_pair,63,0.9553827828720823
2023-05-23,D40_Q70_pair,63,0.9567070503953016
2023-05-24,D40_Q70_pair,63,0.9481261209768551
2023-05-25,D40_Q70_pair,63,0.9496392185434201
2023-05-26,D40_Q70_pair,63,0.9488199590657111
2023-05-29,D40_Q70_pair,63,0.9489309433326981
2023-05-30,D40_Q70_pair,63,0.9466710415513769
2023-05-31,D40_Q70_pair,63,0.9429559048064171
2023-06-01,D40_Q70_pair,63,0.9425086981189337
2023-06-02,D40_Q70_pair,63,0.9429527957111834
2023-06-05,D40_Q70_pair,63,0.9430615101044725
2023-06-06,D40_Q70_pair,63,0.9409364572206431
2023-06-07,D40_Q70_pair,63,0.9417410473239115
2023-06-08,D40_Q70_pair,63,0.9415796767033683
2023-06-09,D40_Q70_pair,63,0.943363811247724
2023-06-12,D40_Q70_pair,63,0.9460861124980523
2023-06-13,D40_Q70_pair,63,0.9415770363142284
2023-06-14,D40_Q70_pair,63,0.9389971467354953
2023-06-15,D40_Q70_pair,63,0.9411485206132026
2023-06-16,D40_Q70_pair,63,0.9415001043783384
2023-06-19,D40_Q70_pair,63,0.9376968596423646
2023-06-20,D40_Q70_pair,63,0.936483233553189
2023-06-21,D40_Q70_pair,63,0.9373141524796801
2023-06-26,D40_Q70_pair,63,0.9368810638484926
2023-06-27,D40_Q70_pair,63,0.9376367470743131
2023-06-28,D40_Q70_pair,63,0.9383522665552855
2023-06-29,D40_Q70_pair,63,0.9394540021620746
2023-06-30,D40_Q70_pair,63,0.9385201058254735
2023-07-03,D40_Q70_pair,63,0.939613497833391
2023-07-04,D40_Q70_pair,63,0.9397992056965028
2023-07-05,D40_Q70_pair,63,0.9381243248133888
2023-07-06,D40_Q70_pair,63,0.9403473381868332
2023-07-07,D40_Q70_pair,63,0.9447152675064908
2023-07-10,D40_Q70_pair,63,0.94491175502064
2023-07-11,D40_Q70_pair,63,0.9458158941927298
2023-07-12,D40_Q70_pair,63,0.9439485414335483
2023-07-13,D40_Q70_pair,63,0.9473038604266878
2023-07-14,D40_Q70_pair,63,0.9472878061115627
2023-07-17,D40_Q70_pair,63,0.9486083808349914
2023-07-18,D40_Q70_pair,63,0.9546582689599806
2023-07-19,D40_Q70_pair,63,0.9532300175736595
2023-07-20,D40_Q70_pair,63,0.9519871926557408
2023-07-21,D40_Q70_pair,63,0.95072609413886
2023-07-24,D40_Q70_pair,63,0.9505361697776635
2023-07-25,D40_Q70_pair,63,0.9556945764167577
2023-07-26,D40_Q70_pair,63,0.9538353721069471
2023-07-27,D40_Q70_pair,63,0.9513066086231313
2023-07-28,D40_Q70_pair,63,0.9590797863006313
2023-07-31,D40_Q70_pair,63,0.9592504191801788
2023-08-01,D40_Q70_pair,63,0.9588812448224471
2023-08-02,D40_Q70_pair,63,0.9595238203763986
2023-08-03,D40_Q70_pair,63,0.9611733148632529
2023-08-04,D40_Q70_pair,63,0.9600156841914427
2023-08-07,D40_Q70_pair,63,0.9583655284491559
2023-08-08,D40_Q70_pair,63,0.9589636425948499
2023-08-09,D40_Q70_pair,63,0.9579877640040256
2023-08-10,D40_Q70_pair,63,0.9573014864671114
2023-08-11,D40_Q70_pair,63,0.9607694115695288
2023-08-14,D40_Q70_pair,63,0.9597785904978563
2023-08-15,D40_Q70_pair,63,0.9603447156632287
2023-08-16,D40_Q70_pair,63,0.9603185195111746
2023-08-17,D40_Q70_pair,63,0.9602245627277365
2023-08-18,D40_Q70_pair,63,0.960675600875827
2023-08-21,D40_Q70_pair,63,0.9617760916058076
2023-08-22,D40_Q70_pair,63,0.9629349719161141
2023-08-23,D40_Q70_pair,63,0.9599681138940853
2023-08-24,D40_Q70_pair,63,0.96088139151908
2023-08-25,D40_Q70_pair,63,0.9581999531547112
2023-08-28,D40_Q70_pair,63,0.9579181799862135
2023-08-29,D40_Q70_pair,63,0.9611246640371494
2023-08-30,D40_Q70_pair,63,0.9644384381979835
2023-08-31,D40_Q70_pair,63,0.9643573094624526
2023-09-01,D40_Q70_pair,63,0.9629862540831422
2023-09-04,D40_Q70_pair,63,0.9632920783894133
2023-09-05,D40_Q70_pair,63,0.9654219307071366
2023-09-06,D40_Q70_pair,63,0.966507309788075
2023-09-07,D40_Q70_pair,63,0.9656575954595369
2023-09-08,D40_Q70_pair,63,0.9659776845067005
2023-09-11,D40_Q70_pair,63,0.966325418660352
2023-09-12,D40_Q70_pair,63,0.9685916252541248
2023-09-13,D40_Q70_pair,63,0.9683155509546373
2023-09-14,D40_Q70_pair,63,0.9658651660632072
2023-09-15,D40_Q70_pair,63,0.9655860607411231
2023-09-18,D40_Q70_pair,63,0.9688701827164792
2023-09-19,D40_Q70_pair,63,0.9709197127851836
2023-09-20,D40_Q70_pair,63,0.9702328622777916
2023-09-21,D40_Q70_pair,63,0.9698971808238197
2023-09-22,D40_Q70_pair,63,0.9724350262809918
2023-09-25,D40_Q70_pair,63,0.972434786237497
2023-09-26,D40_Q70_pair,63,0.9730581165434312
2023-09-27,D40_Q70_pair,63,0.9743799130683709
2023-09-28,D40_Q70_pair,63,0.9701496572379841
2023-10-09,D40_Q70_pair,63,0.9697746768841599
2023-10-10,D40_Q70_pair,63,0.9699827050297485
2023-10-11,D40_Q70_pair,63,0.9698779806629175
2023-10-12,D40_Q70_pair,63,0.971170017272465
2023-10-13,D40_Q70_pair,63,0.9714433491806433
2023-10-16,D40_Q70_pair,63,0.9714652841301168
2023-10-17,D40_Q70_pair,63,0.9724807801444724
2023-10-18,D40_Q70_pair,63,0.9694183919635078
2023-10-19,D40_Q70_pair,63,0.9714512667530776
2023-10-20,D40_Q70_pair,63,0.9727131827379704
2023-10-23,D40_Q70_pair,63,0.9715886316833501
2023-10-24,D40_Q70_pair,63,0.9723247492222297
2023-10-25,D40_Q70_pair,63,0.9720851824577821
2023-10-26,D40_Q70_pair,63,0.9729849098116203
2023-10-27,D40_Q70_pair,63,0.9720076177709603
2023-10-30,D40_Q70_pair,63,0.9666652855384079
2023-10-31,D40_Q70_pair,63,0.9666584529875887
2023-11-01,D40_Q70_pair,63,0.9658161432387569
2023-11-02,D40_Q70_pair,63,0.9625615036097298
2023-11-03,D40_Q70_pair,63,0.9632118984891689
2023-11-06,D40_Q70_pair,63,0.9631682612918683
2023-11-07,D40_Q70_pair,63,0.9631031933246429
2023-11-08,D40_Q70_pair,63,0.9623573698520834
2023-11-09,D40_Q70_pair,63,0.9635800428312705
2023-11-10,D40_Q70_pair,63,0.9626995981821588
2023-11-13,D40_Q70_pair,63,0.9626009374763387
2023-11-14,D40_Q70_pair,63,0.9627243428787943
2023-11-15,D40_Q70_pair,63,0.9629341583572136
2023-11-16,D40_Q70_pair,63,0.9585699768215932
2023-11-17,D40_Q70_pair,63,0.9582840255704753
2023-11-20,D40_Q70_pair,63,0.9584862505121992
2023-11-21,D40_Q70_pair,63,0.9566862194931676
2023-11-22,D40_Q70_pair,63,0.9556870585217524
2023-11-23,D40_Q70_pair,63,0.9539483766576029
2023-11-24,D40_Q70_pair,63,0.9511860289847422
2023-11-27,D40_Q70_pair,63,0.9024682596247013
2023-11-28,D40_Q70_pair,63,0.8990521610819492
2023-11-29,D40_Q70_pair,63,0.896428197492423
2023-11-30,D40_Q70_pair,63,0.9003537531143996
2023-12-01,D40_Q70_pair,63,0.8984228104120477
2023-12-04,D40_Q70_pair,63,0.8990973643603285
2023-12-05,D40_Q70_pair,63,0.9108832385656334
2023-12-06,D40_Q70_pair,63,0.9102055667681679
2023-12-07,D40_Q70_pair,63,0.9090288516221935
2023-12-08,D40_Q70_pair,63,0.9052153246255769
2023-12-11,D40_Q70_pair,63,0.9044590468522649
2023-12-12,D40_Q70_pair,63,0.9042741746002613
2023-12-13,D40_Q70_pair,63,0.9143769679091713
2023-12-14,D40_Q70_pair,63,0.9144359085624088
2023-12-15,D40_Q70_pair,63,0.9117670625537646
2023-12-18,D40_Q70_pair,63,0.906521955492594
2023-12-19,D40_Q70_pair,63,0.907372421701226
2023-12-20,D40_Q70_pair,63,0.9052725874189819
2023-12-21,D40_Q70_pair,63,0.9097456644300713
2023-12-22,D40_Q70_pair,63,0.9093190769195949
2023-12-25,D40_Q70_pair,63,0.9085162401030982
2023-12-26,D40_Q70_pair,63,0.9078830166052029
2023-12-27,D40_Q70_pair,63,0.9070917728623501
2023-12-28,D40_Q70_pair,63,0.9058995223546745
2023-12-29,D40_Q70_pair,63,0.9056116381635019
2024-01-02,D40_Q70_pair,63,0.905982377416348
2024-01-03,D40_Q70_pair,63,0.9027040395542298
2024-01-04,D40_Q70_pair,63,0.9051774814537494
2024-01-05,D40_Q70_pair,63,0.9052353955199444
2024-01-08,D40_Q70_pair,63,0.9044795577949856
2024-01-09,D40_Q70_pair,63,0.904193314974319
2024-01-10,D40_Q70_pair,63,0.9010404224276031
2024-01-11,D40_Q70_pair,63,0.8984137651681459
2024-01-12,D40_Q70_pair,63,0.8964286831629408
2024-01-15,D40_Q70_pair,63,0.8953110648620924
2024-01-16,D40_Q70_pair,63,0.8985958328025553
2024-01-17,D40_Q70_pair,63,0.8963961624534175
2024-01-18,D40_Q70_pair,63,0.8031605466332912
2024-01-19,D40_Q70_pair,63,0.8017251102883859
2024-01-22,D40_Q70_pair,63,0.7901158387257049
2024-01-23,D40_Q70_pair,63,0.7788051426386556
2024-01-24,D40_Q70_pair,63,0.7961706289878683
2024-01-25,D40_Q70_pair,63,0.802229155238168
2024-01-26,D40_Q70_pair,63,0.8040075380849557
2024-01-29,D40_Q70_pair,63,0.8028370703501059
2024-01-30,D40_Q70_pair,63,0.8100594396531327
2024-01-31,D40_Q70_pair,63,0.8110999749798944
2024-02-01,D40_Q70_pair,63,0.8083793579397817
2024-02-02,D40_Q70_pair,63,0.807049233540455
2024-02-05,D40_Q70_pair,63,0.8109261834131831
2024-02-06,D40_Q70_pair,63,0.8364177704588759
2024-02-07,D40_Q70_pair,63,0.8390696710696722
2024-02-08,D40_Q70_pair,63,0.8387410346272738
2024-02-19,D40_Q70_pair,63,0.8411235982133479
2024-02-20,D40_Q70_pair,63,0.8404961323327604
2024-02-21,D40_Q70_pair,63,0.8407280981992421
2024-02-22,D40_Q70_pair,63,0.8409602276958574
2024-02-23,D40_Q70_pair,63,0.8410022885445162
2024-02-26,D40_Q70_pair,63,0.8401740720010933
2024-02-27,D40_Q70_pair,63,0.8401873823485102
2024-02-28,D40_Q70_pair,63,0.8405661620106057
2024-02-29,D40_Q70_pair,63,0.8409052414875327
2024-03-01,D40_Q70_pair,63,0.8391341301518237
2024-03-04,D40_Q70_pair,63,0.8691307996274602
2024-03-05,D40_Q70_pair,63,0.8709955650012164
2024-03-06,D40_Q70_pair,63,0.8705264427370345
2024-03-07,D40_Q70_pair,63,0.8705430747494203
2024-03-08,D40_Q70_pair,63,0.870511385399393
2024-03-11,D40_Q70_pair,63,0.8701809832591588
2024-03-12,D40_Q70_pair,63,0.8596702037877278
2024-03-13,D40_Q70_pair,63,0.8603300572672309
2024-03-14,D40_Q70_pair,63,0.860733337569068
2024-03-15,D40_Q70_pair,63,0.860458095359786
2024-03-18,D40_Q70_pair,63,0.8607676580686033
2024-03-19,D40_Q70_pair,63,0.8609264195394976
2024-03-20,D40_Q70_pair,63,0.8514734865097563
2024-03-21,D40_Q70_pair,63,0.8504922808731429
2024-03-22,D40_Q70_pair,63,0.8489159914565338
2024-03-25,D40_Q70_pair,63,0.8501163390892068
2024-03-26,D40_Q70_pair,63,0.8502844084556486
2024-03-27,D40_Q70_pair,63,0.8492300667129721
2024-03-28,D40_Q70_pair,63,0.8459706128662623
2024-03-29,D40_Q70_pair,63,0.8464031274470212
2024-04-01,D40_Q70_pair,63,0.8486078399392616
2024-04-02,D40_Q70_pair,63,0.8474458192103095
2024-04-03,D40_Q70_pair,63,0.8481811427435593
2024-04-08,D40_Q70_pair,63,0.83617957969582
2024-04-09,D40_Q70_pair,63,0.8348096011354692
2024-04-10,D40_Q70_pair,63,0.8311991657000491
2024-04-11,D40_Q70_pair,63,0.8329318888435059
2024-04-12,D40_Q70_pair,63,0.8316373814931919
2024-04-15,D40_Q70_pair,63,0.8394347416164173
2024-04-16,D40_Q70_pair,63,0.8339511106104529
2024-04-17,D40_Q70_pair,63,0.8359649903310453
2024-04-18,D40_Q70_pair,63,0.8346077025272101
2024-04-19,D40_Q70_pair,63,0.8371556527514298
2024-04-22,D40_Q70_pair,63,0.8371302119154612
2024-04-23,D40_Q70_pair,63,0.8377446256415039
2024-04-24,D40_Q70_pair,63,0.8373394861130959
2024-04-25,D40_Q70_pair,63,0.8076135250467371
2024-04-26,D40_Q70_pair,63,0.9163652443086251
2024-04-29,D40_Q70_pair,63,0.9147319013612473
2024-04-30,D40_Q70_pair,63,0.9287672277964765
2024-05-06,D40_Q70_pair,63,0.9420830556360998
2024-05-07,D40_Q70_pair,63,0.9370228287254344
2024-05-08,D40_Q70_pair,63,0.9429821889899386
2024-05-09,D40_Q70_pair,63,0.9435778805054442
2024-05-10,D40_Q70_pair,63,0.9458679401512815
2024-05-13,D40_Q70_pair,63,0.9397426014556506
2024-05-14,D40_Q70_pair,63,0.9381263409602868
2024-05-15,D40_Q70_pair,63,0.9396380991692103
2024-05-16,D40_Q70_pair,63,0.938722651894094
2024-05-17,D40_Q70_pair,63,0.9395195616991631
2024-05-20,D40_Q70_pair,63,0.9143974891869151
2024-05-21,D40_Q70_pair,63,0.9137811822804555
2024-05-22,D40_Q70_pair,63,0.916992902161773
2024-05-23,D40_Q70_pair,63,0.9195113882841404
2024-05-24,D40_Q70_pair,63,0.9287669052313974
2024-05-27,D40_Q70_pair,63,0.932079834942706
2024-05-28,D40_Q70_pair,63,0.9302404598589867
2024-05-29,D40_Q70_pair,63,0.9314274128252579
2024-05-30,D40_Q70_pair,63,0.9318816196507677
2024-05-31,D40_Q70_pair,63,0.9331725011662689
2024-06-03,D40_Q70_pair,63,0.9328654322576403
2024-06-04,D40_Q70_pair,63,0.9367051097294287
2024-06-05,D40_Q70_pair,63,0.9419957746243393
2024-06-06,D40_Q70_pair,63,0.9420322704483681
2024-06-07,D40_Q70_pair,63,0.9431734668423633
2024-06-11,D40_Q70_pair,63,0.9374491101587207
2024-06-12,D40_Q70_pair,63,0.9382200334674544
2024-06-13,D40_Q70_pair,63,0.9401253650612974
2024-06-14,D40_Q70_pair,63,0.9403925587532511
2024-06-17,D40_Q70_pair,63,0.9381573593870736
2024-06-18,D40_Q70_pair,63,0.9355407604694513
2024-06-19,D40_Q70_pair,63,0.9280329773409276
2024-06-20,D40_Q70_pair,63,0.9242050349198069
2024-06-21,D40_Q70_pair,63,0.92418354739863
2024-06-24,D40_Q70_pair,63,0.9165452170186449
2024-06-25,D40_Q70_pair,63,0.9164866141580063
2024-06-26,D40_Q70_pair,63,0.9109745250900256
2024-06-27,D40_Q70_pair,63,0.9138882062022922
2024-06-28,D40_Q70_pair,63,0.9179622521034763
2024-07-01,D40_Q70_pair,63,0.9184714359127629
2024-07-02,D40_Q70_pair,63,0.9105170156341427
2024-07-03,D40_Q70_pair,63,0.9106269884728384
2024-07-04,D40_Q70_pair,63,0.9102724146550221
2024-07-05,D40_Q70_pair,63,0.9091430685576131
2024-07-08,D40_Q70_pair,63,0.9099118053556015
2024-07-09,D40_Q70_pair,63,0.9118538822705893
2024-07-10,D40_Q70_pair,63,0.9117259191782977
2024-07-11,D40_Q70_pair,63,0.9178793463138909
2024-07-12,D40_Q70_pair,63,0.9188467529625594
2024-07-15,D40_Q70_pair,63,0.9191625452964547
2024-07-16,D40_Q70_pair,63,0.9162321289968476
2024-07-17,D40_Q70_pair,63,0.90560611720344
2024-07-18,D40_Q70_pair,63,0.9058318508875028
2024-07-19,D40_Q70_pair,63,0.9031157885652006
2024-07-22,D40_Q70_pair,63,0.9039302054235849
2024-07-23,D40_Q70_pair,63,0.9017782435655644
2024-07-24,D40_Q70_pair,63,0.9007652031001696
2024-07-25,D40_Q70_pair,63,0.8973359678026458
2024-07-26,D40_Q70_pair,63,0.8863896291545972
2024-07-29,D40_Q70_pair,63,0.8862931161470403
2024-07-30,D40_Q70_pair,63,0.8800886894892321
2024-07-31,D40_Q70_pair,63,0.9015316868477498
2024-08-01,D40_Q70_pair,63,0.9026600766893611
2024-08-02,D40_Q70_pair,63,0.8985392316508031
2024-08-05,D40_Q70_pair,63,0.8999254502664887
2024-08-06,D40_Q70_pair,63,0.8866766851812999
2024-08-07,D40_Q70_pair,63,0.8852417051037699
2024-08-08,D40_Q70_pair,63,0.8851164398512398
2024-08-09,D40_Q70_pair,63,0.8843801042311004
2024-08-12,D40_Q70_pair,63,0.8840757741949704
2024-08-13,D40_Q70_pair,63,0.8825481281904837
2024-08-14,D40_Q70_pair,63,0.8835975973387955
2024-08-15,D40_Q70_pair,63,0.8910763833755229
2024-08-16,D40_Q70_pair,63,0.8865046063882742
2024-08-19,D40_Q70_pair,63,0.8873394622921766
2024-08-20,D40_Q70_pair,63,0.8876048526215365
2024-08-21,D40_Q70_pair,63,0.8853584143408564
2024-08-22,D40_Q70_pair,63,0.874599629806118
2024-08-23,D40_Q70_pair,63,0.8696403227541634
2024-08-26,D40_Q70_pair,63,0.8699505563028378
2024-08-27,D40_Q70_pair,63,0.8607202766780837
2024-08-28,D40_Q70_pair,63,0.8644944035804847
2024-08-29,D40_Q70_pair,63,0.8586586443214937
2024-08-30,D40_Q70_pair,63,0.8636911472831094
2024-09-02,D40_Q70_pair,63,0.8731457166626891
2024-09-03,D40_Q70_pair,63,0.8568784895625532
2024-09-04,D40_Q70_pair,63,0.8573584557274408
2024-09-05,D40_Q70_pair,63,0.8568705246873128
2024-09-06,D40_Q70_pair,63,0.8600193284768473
2024-09-09,D40_Q70_pair,63,0.8694191422253431
2024-09-10,D40_Q70_pair,63,0.8691585335385242
2024-09-11,D40_Q70_pair,63,0.8617303986021879
2024-09-12,D40_Q70_pair,63,0.8643686554239342
2024-09-13,D40_Q70_pair,63,0.8659778901176695
2024-09-18,D40_Q70_pair,63,0.8706519011801368
2024-09-19,D40_Q70_pair,63,0.8755782373035809
2024-09-20,D40_Q70_pair,63,0.8758885204627188
2024-09-23,D40_Q70_pair,63,0.881901824108759
2024-09-24,D40_Q70_pair,63,0.9277552795694923
2024-09-25,D40_Q70_pair,63,0.9312974930922849
2024-09-26,D40_Q70_pair,63,0.9409436189527772
2024-09-27,D40_Q70_pair,63,0.9265044163768898
2024-09-30,D40_Q70_pair,63,0.9059099167669337
2024-10-08,D40_Q70_pair,63,0.9130905575609743
2024-10-09,D40_Q70_pair,63,0.9186081241151065
2024-10-10,D40_Q70_pair,63,0.9177137568788056
2024-10-11,D40_Q70_pair,63,0.9184560103068075
2024-10-14,D40_Q70_pair,63,0.9181785215015064
2024-10-15,D40_Q70_pair,63,0.9191414990429777
2024-10-16,D40_Q70_pair,63,0.9189824405141926
2024-10-17,D40_Q70_pair,63,0.9183836383042713
2024-10-18,D40_Q70_pair,63,0.9198221332580842
2024-10-21,D40_Q70_pair,63,0.9197357888192036
2024-10-22,D40_Q70_pair,63,0.9201672889843074
2024-10-23,D40_Q70_pair,63,0.92020884499258
2024-10-24,D40_Q70_pair,63,0.9208492032244495
2024-10-25,D40_Q70_pair,63,0.9194976637068822
2024-10-28,D40_Q70_pair,63,0.9192586376565887
2024-10-29,D40_Q70_pair,63,0.9199043472295626
2024-10-30,D40_Q70_pair,63,0.9211062591597706
2024-10-31,D40_Q70_pair,63,0.9214955531425426
2024-11-01,D40_Q70_pair,63,0.921741078919523
2024-11-04,D40_Q70_pair,63,0.921482436190659
2024-11-05,D40_Q70_pair,63,0.9233610349198336
2024-11-06,D40_Q70_pair,63,0.9211980480899592
2024-11-07,D40_Q70_pair,63,0.924442938022795
2024-11-08,D40_Q70_pair,63,0.9242839992486568
2024-11-11,D40_Q70_pair,63,0.9208319921016966
2024-11-12,D40_Q70_pair,63,0.9225193087009739
2024-11-13,D40_Q70_pair,63,0.9226588531338459
2024-11-14,D40_Q70_pair,63,0.9222128286578575
2024-11-15,D40_Q70_pair,63,0.923748285641549
2024-11-18,D40_Q70_pair,63,0.9196718634058929
2024-11-19,D40_Q70_pair,63,0.9155032281998701
2024-11-20,D40_Q70_pair,63,0.9150256742475523
2024-11-21,D40_Q70_pair,63,0.9142064823389696
2024-11-22,D40_Q70_pair,63,0.9237409103239406
2024-11-25,D40_Q70_pair,63,0.9239511139397472
2024-11-26,D40_Q70_pair,63,0.9220712390439952
2024-11-27,D40_Q70_pair,63,0.9225191428438595
2024-11-28,D40_Q70_pair,63,0.9233728889780262
2024-11-29,D40_Q70_pair,63,0.9231196091349765
2024-12-02,D40_Q70_pair,63,0.897824862244399
2024-12-03,D40_Q70_pair,63,0.8991680780527154
2024-12-04,D40_Q70_pair,63,0.8977218500279001
2024-12-05,D40_Q70_pair,63,0.897922836173346
2024-12-06,D40_Q70_pair,63,0.8981891030677372
2024-12-09,D40_Q70_pair,63,0.8954470941371431
2024-12-10,D40_Q70_pair,63,0.8980616807326275
2024-12-11,D40_Q70_pair,63,0.8973995840605726
2024-12-12,D40_Q70_pair,63,0.8976485824647733
2024-12-13,D40_Q70_pair,63,0.9009446185741983
2024-12-16,D40_Q70_pair,63,0.897843047874159
2024-12-17,D40_Q70_pair,63,0.8975279845412092
2024-12-18,D40_Q70_pair,63,0.8976759939602327
2024-12-19,D40_Q70_pair,63,0.8965435454768702
2024-12-20,D40_Q70_pair,63,0.8966830563874311
2024-12-23,D40_Q70_pair,63,0.8944408810263232
2024-12-24,D40_Q70_pair,63,0.8949611525765901
2024-12-25,D40_Q70_pair,63,0.8949122054068305
2024-12-26,D40_Q70_pair,63,0.8946830778172683
2024-12-27,D40_Q70_pair,63,0.8831052778800084
2024-12-30,D40_Q70_pair,63,0.8828364772029235
2024-12-31,D40_Q70_pair,63,0.879082083618477
2025-01-02,D40_Q70_pair,63,0.8918020470052627
2025-01-03,D40_Q70_pair,63,0.8974924570899114
2025-01-06,D40_Q70_pair,63,0.8906575463833779
2025-01-07,D40_Q70_pair,63,0.8838985317916215
2025-01-08,D40_Q70_pair,63,0.8813879115765446
2025-01-09,D40_Q70_pair,63,0.8798997797205916
2025-01-10,D40_Q70_pair,63,0.880895398926054
2025-01-13,D40_Q70_pair,63,0.8794787964670581
2025-01-14,D40_Q70_pair,63,0.8851187720487822
2025-01-15,D40_Q70_pair,63,0.8839867676431257
2025-01-16,D40_Q70_pair,63,0.8793861459078762
2025-01-17,D40_Q70_pair,63,0.8787227359358818
2025-01-20,D40_Q70_pair,63,0.8788932370015683
2025-01-21,D40_Q70_pair,63,0.8786551369804141
2025-01-22,D40_Q70_pair,63,0.8795683852998251
